Time	Open	High	Low	Close	Volume	spread	SMA	EMA	RSI	MACD
1663750800	1661.98	1666.31	1661.88	1665.87	3110	10	2334.16	2334.16	2334.16	2334.16
1663754400	1665.85	1676.23	1664.95	1671.32	9227	10	2334.69	2334.69	2334.69	2334.69
1663758000	1671.31	1673.94	1670.63	1671.06	8000	10	2332.44	2332.44	2332.44	2332.44
1663761600	1671.05	1672.16	1669.47	1671.13	5301	10	2332.52	2332.52	2332.52	2332.52
1663765200	1671.13	1674.89	1670.92	1673.41	4365	10	2328.82	2328.82	2328.82	2328.82
1663768800	1673.36	1676.21	1673.25	1674.51	4128	10	2328.95	2328.95	2328.95	2328.95
1663772400	1674.51	1677.39	1673.02	1675.17	4991	10	2326.34	2326.34	2326.34	2326.34
1663776000	1675.17	1676.39	1672.76	1674.24	6919	10	2326.28	2326.28	2326.28	2326.28
1663779600	1674.19	1675.08	1671.52	1672.06	8770	10	2322.6	2322.6	2322.6	2322.6
1663783200	1672.06	1672.98	1666.19	1668.1	9579	10	2324.37	2324.37	2324.37	2324.37
1663786800	1668.09	1668.95	1665.75	1667.55	6492	10	2323.65	2323.65	2323.65	2323.65
1663790400	1667.55	1667.83	1664.97	1665.3	3688	10	2318.59	2318.59	2318.59	2318.59
1663794000	1665.3	1670.87	1664.9	1668.74	4491	10	2317.38	2317.38	2317.38	2317.38
1663797600	1668.81	1688.03	1653.93	1685.93	24051	10	2316.95	2316.95	2316.95	2316.95
1663801200	1686.03	1687.73	1670.12	1672.47	14982	10	2321.31	2321.31	2321.31	2321.31
1663804800	1672.47	1674.76	1672.16	1674.14	1759	11	2320.07	2320.07	2320.07	2320.07
1663812000	1671.45	1672.15	1670.1	1671.02	1286	16	2320.49	2320.49	2320.49	2320.49
1663815600	1671.02	1671.55	1665.94	1667.01	1862	16	2318.16	2318.16	2318.16	2318.16
1663819200	1667.01	1667.11	1660.42	1660.53	4345	10	2319.6	2319.6	2319.6	2319.6
1663822800	1660.53	1660.89	1656.75	1659.93	5433	10	2320.93	2320.93	2320.93	2320.93
1663826400	1659.93	1664.95	1658.19	1663.8	5458	10	2324.47	2324.47	2324.47	2324.47
1663830000	1663.8	1663.8	1659.84	1660.51	3704	10	2312.56	2312.56	2312.56	2312.56
1663833600	1660.51	1661.7	1659.35	1660.49	2576	5	2316.94	2316.94	2316.94	2316.94
1663837200	1660.49	1663.74	1660.16	1661.03	3250	10	2316.74	2316.74	2316.74	2316.74
1663840800	1661.04	1662.93	1658.48	1659.17	6203	10	2317.88	2317.88	2317.88	2317.88
1663844400	1659.18	1661.24	1655.67	1658.88	9964	10	2320.18	2320.18	2320.18	2320.18
1663848000	1658.89	1678.15	1657.97	1670.86	15227	10	2318.41	2318.41	2318.41	2318.41
1663851600	1670.83	1673.25	1666.37	1666.62	7619	10	2321.02	2321.02	2321.02	2321.02
1663855200	1666.64	1669.35	1665.22	1668.41	6259	10	2320.71	2320.71	2320.71	2320.71
1663858800	1668.44	1672.83	1664.79	1672.21	10330	10	2324.09	2324.09	2324.09	2324.09
1663862400	1672.2	1684.91	1671.35	1681.92	12448	10	2322.5	2322.5	2322.5	2322.5
1663866000	1681.91	1681.91	1671.97	1673.37	14877	10	2324.34	2324.34	2324.34	2324.34
1663869600	1673.37	1678.01	1670.5	1670.97	13543	10	2324.43	2324.43	2324.43	2324.43
1663873200	1670.98	1672.93	1667.93	1671.51	10040	10	2322.54	2322.54	2322.54	2322.54
1663876800	1671.52	1676.35	1670.62	1674.05	8039	10	2322.18	2322.18	2322.18	2322.18
1663880400	1674.06	1674.66	1671.74	1671.99	5719	10	2320.08	2320.08	2320.08	2320.08
1663884000	1672.0	1672.29	1669.36	1670.05	5183	10	2315.48	2315.48	2315.48	2315.48
1663887600	1670.05	1674.47	1670.05	1671.85	4736	10	2311.31	2311.31	2311.31	2311.31
1663891200	1671.8	1672.48	1671.16	1671.52	1367	16	2311.1	2311.1	2311.1	2311.1
1663898400	1671.25	1671.54	1670.39	1671.27	801	16	2308.3	2308.3	2308.3	2308.3
1663902000	1671.25	1672.89	1671.16	1672.76	862	12	2313.43	2313.43	2313.43	2313.43
1663905600	1672.76	1674.82	1672.34	1674.31	2501	10	2313.93	2313.93	2313.93	2313.93
1663909200	1674.31	1675.92	1671.45	1672.78	4111	10	2326.73	2326.73	2326.73	2326.73
1663912800	1672.78	1672.79	1669.42	1670.55	3134	10	2323.58	2323.58	2323.58	2323.58
1663916400	1670.53	1671.54	1668.6	1669.13	2506	10	2326.85	2326.85	2326.85	2326.85
1663920000	1669.15	1669.87	1668.23	1668.67	2385	10	2330.22	2330.22	2330.22	2330.22
1663923600	1668.67	1672.52	1668.43	1672.02	3692	10	2329.66	2329.66	2329.66	2329.66
1663927200	1672.03	1674.18	1669.71	1670.53	5408	10	2331.26	2331.26	2331.26	2331.26
1663930800	1670.53	1670.83	1666.36	1667.44	8767	10	2329.3	2329.3	2329.3	2329.3
1663934400	1667.42	1668.25	1660.8	1661.62	7888	10	2328.89	2328.89	2328.89	2328.89
1663938000	1661.59	1663.06	1652.77	1657.2	10787	10	2328.26	2328.26	2328.26	2328.26
1663941600	1657.18	1658.29	1641.28	1643.51	10464	10	2328.28	2328.28	2328.28	2328.28
1663945200	1643.49	1648.57	1641.56	1647.71	11855	10	2329.48	2329.48	2329.48	2329.48
1663948800	1647.71	1650.76	1643.01	1646.14	10887	10	2330.14	2330.14	2330.14	2330.14
1663952400	1646.15	1657.88	1643.35	1644.97	15577	10	2330.33	2330.33	2330.33	2330.33
1663956000	1644.94	1647.55	1641.61	1643.49	13967	10	2328.28	2328.28	2328.28	2328.28
1663959600	1643.51	1649.1	1643.46	1646.25	9588	10	2327.96	2327.96	2327.96	2327.96
1663963200	1646.25	1648.29	1645.4	1646.26	7199	10	2329.27	2329.27	2329.27	2329.27
1663966800	1646.2	1648.43	1643.55	1644.52	6054	10	2330.25	2330.25	2330.25	2330.25
1663970400	1644.61	1645.38	1639.75	1640.29	5857	10	2331.86	2331.86	2331.86	2331.86
1663974000	1640.28	1645.14	1640.25	1643.06	6494	10	2332.53	2332.53	2332.53	2332.53
1663977600	1643.07	1645.1	1643.03	1645.09	1750	16	2328.16	2328.16	2328.16	2328.16
1664157600	1643.17	1645.74	1640.34	1644.03	2441	16	2327.96	2327.96	2327.96	2327.96
1664161200	1643.9	1644.59	1642.52	1644.12	2422	16	2330.43	2330.43	2330.43	2330.43
1664164800	1644.12	1645.6	1626.81	1628.0	6712	10	2328.32	2328.32	2328.32	2328.32
1664168400	1628.01	1646.09	1627.69	1640.46	11898	10	2328.23	2328.23	2328.23	2328.23
1664172000	1640.52	1641.96	1638.61	1640.14	5359	10	2326.13	2326.13	2326.13	2326.13
1664175600	1640.14	1641.63	1638.5	1638.5	4195	10	2329.79	2329.79	2329.79	2329.79
1664179200	1638.51	1640.29	1635.11	1635.4	4167	10	2329.39	2329.39	2329.39	2329.39
1664182800	1635.35	1640.27	1634.68	1636.97	4797	10	2329.99	2329.99	2329.99	2329.99
1664186400	1636.97	1640.33	1635.59	1637.75	7027	10	2328.27	2328.27	2328.27	2328.27
1664190000	1637.77	1649.76	1636.94	1644.06	12436	10	2330.43	2330.43	2330.43	2330.43
1664193600	1644.06	1647.54	1642.79	1646.53	8924	10	2329.37	2329.37	2329.37	2329.37
1664197200	1646.51	1647.06	1641.33	1641.92	7407	10	2329.66	2329.66	2329.66	2329.66
1664200800	1641.92	1642.34	1636.23	1639.52	7677	10	2336.32	2336.32	2336.32	2336.32
1664204400	1639.48	1641.33	1637.95	1639.95	7689	10	2333.79	2333.79	2333.79	2333.79
1664208000	1639.97	1647.72	1639.88	1646.01	10953	10	2333.91	2333.91	2333.91	2333.91
1664211600	1645.98	1647.69	1642.63	1646.24	11785	10	2340.47	2340.47	2340.47	2340.47
1664215200	1646.27	1648.29	1642.99	1644.16	12719	10	2340.33	2340.33	2340.33	2340.33
1664218800	1644.12	1645.21	1634.24	1634.4	13136	10	2344.12	2344.12	2344.12	2344.12
1664222400	1634.36	1635.18	1627.81	1631.16	10502	10	2338.58	2338.58	2338.58	2338.58
1664226000	1631.16	1631.31	1621.75	1624.42	9876	10	2333.36	2333.36	2333.36	2333.36
1664229600	1624.4	1627.77	1622.29	1627.37	7402	10	2334.61	2334.61	2334.61	2334.61
1664233200	1627.3	1631.33	1623.78	1624.29	8590	10	2339.44	2339.44	2339.44	2339.44
1664236800	1624.29	1624.48	1621.17	1623.79	2392	16	2339.22	2339.22	2339.22	2339.22
1664244000	1623.49	1627.41	1623.44	1627.4	1337	16	2338.51	2338.51	2338.51	2338.51
1664247600	1627.38	1628.66	1626.04	1627.67	1843	16	2349.29	2349.29	2349.29	2349.29
1664251200	1627.66	1630.95	1627.53	1630.77	4448	10	2364.0	2364.0	2364.0	2364.0
1664254800	1630.76	1632.99	1629.25	1630.12	5426	10	2353.65	2353.65	2353.65	2353.65
1664258400	1630.1	1630.66	1628.6	1630.38	3624	10	2356.36	2356.36	2356.36	2356.36
1664262000	1630.39	1631.7	1628.93	1631.18	2958	10	2357.42	2357.42	2357.42	2357.42
1664265600	1631.18	1632.25	1630.92	1631.6	2509	10	2357.98	2357.98	2357.98	2357.98
1664269200	1631.6	1636.39	1631.13	1636.02	3946	10	2358.86	2358.86	2358.86	2358.86
1664272800	1636.02	1638.04	1633.63	1635.58	6458	10	2359.7	2359.7	2359.7	2359.7
1664276400	1635.56	1640.66	1635.55	1637.3	8905	10	2359.38	2359.38	2359.38	2359.38
1664280000	1637.29	1638.06	1633.77	1635.78	7686	10	2360.86	2360.86	2360.86	2360.86
1664283600	1635.8	1637.13	1632.46	1632.99	6161	10	2364.04	2364.04	2364.04	2364.04
1664287200	1632.99	1638.14	1632.92	1637.08	7105	10	2359.56	2359.56	2359.56	2359.56
1664290800	1637.09	1642.45	1636.63	1636.76	8046	10	2359.41	2359.41	2359.41	2359.41
1664294400	1636.76	1640.49	1634.86	1635.41	9524	10	2362.15	2362.15	2362.15	2362.15
1664298000	1635.39	1639.98	1634.59	1639.1	12634	10	2362.92	2362.92	2362.92	2362.92
1664301600	1638.97	1639.04	1632.86	1636.18	14485	10	2364.53	2364.53	2364.53	2364.53
1664305200	1636.18	1637.9	1631.87	1634.1	10627	10	2358.45	2358.45	2358.45	2358.45
1664308800	1634.13	1634.15	1628.15	1629.45	7628	10	2362.96	2362.96	2362.96	2362.96
1664312400	1629.43	1631.02	1626.68	1630.92	7798	10	2365.34	2365.34	2365.34	2365.34
1664316000	1630.95	1632.67	1629.32	1631.65	6177	10	2363.91	2363.91	2363.91	2363.91
1664319600	1631.62	1631.71	1626.76	1627.32	6225	10	2363.65	2363.65	2363.65	2363.65
1664323200	1627.33	1629.67	1627.33	1629.39	1912	16	2366.24	2366.24	2366.24	2366.24
1664330400	1629.72	1630.15	1628.82	1629.93	478	19	2360.62	2360.62	2360.62	2360.62
1664355600	1623.47	1625.52	1622.68	1623.19	3143	10	2340.63	2340.63	2340.63	2340.63
1664359200	1623.2	1624.32	1620.09	1621.74	6953	10	2329.89	2329.89	2329.89	2329.89
1664362800	1621.74	1623.83	1614.81	1621.89	10599	10	2327.91	2327.91	2327.91	2327.91
1664366400	1621.9	1624.4	1618.66	1620.11	9674	10	2324.68	2324.68	2324.68	2324.68
1664370000	1620.1	1620.38	1616.15	1616.69	7902	10	2319.23	2319.23	2319.23	2319.23
1664373600	1616.66	1631.63	1615.91	1628.84	16527	10	2322.15	2322.15	2322.15	2322.15
1664377200	1628.84	1630.25	1622.42	1624.41	11597	10	2322.09	2322.09	2322.09	2322.09
1664380800	1624.45	1638.28	1624.21	1635.18	13578	10	2320.91	2320.91	2320.91	2320.91
1664384400	1635.18	1652.73	1633.87	1649.27	15647	10	2321.52	2321.52	2321.52	2321.52
1664388000	1649.36	1654.06	1646.77	1650.59	14760	10	2319.17	2319.17	2319.17	2319.17
1664391600	1650.56	1659.95	1649.71	1658.79	12690	10	2320.95	2320.95	2320.95	2320.95
1664395200	1658.82	1660.83	1655.28	1659.32	8668	10	2323.59	2323.59	2323.59	2323.59
1664398800	1659.32	1662.69	1658.68	1660.66	7292	10	2324.84	2324.84	2324.84	2324.84
1664402400	1660.66	1662.21	1658.93	1661.86	5932	10	2325.44	2325.44	2325.44	2325.44
1664406000	1661.92	1662.37	1658.84	1660.7	5384	10	2324.47	2324.47	2324.47	2324.47
1664409600	1660.66	1660.75	1658.86	1659.92	2425	16	2325.13	2325.13	2325.13	2325.13
1664416800	1658.59	1659.29	1657.45	1657.48	1190	16	2323.48	2323.48	2323.48	2323.48
1664420400	1657.48	1658.25	1656.19	1656.19	1179	16	2330.83	2330.83	2330.83	2330.83
1664424000	1656.23	1657.04	1652.95	1653.94	3915	10	2330.52	2330.52	2330.52	2330.52
1664427600	1653.94	1659.39	1653.94	1655.77	6263	10	2325.09	2325.09	2325.09	2325.09
1664431200	1655.75	1655.75	1652.58	1653.45	4903	10	2325.18	2325.18	2325.18	2325.18
1664434800	1653.45	1655.2	1652.01	1654.36	3634	10	2326.19	2326.19	2326.19	2326.19
1664438400	1654.47	1654.52	1652.08	1652.33	2925	10	2327.6	2327.6	2327.6	2327.6
1664442000	1652.33	1652.57	1642.9	1644.02	5840	10	2328.06	2328.06	2328.06	2328.06
1664445600	1644.04	1647.49	1641.53	1647.25	6935	10	2330.67	2330.67	2330.67	2330.67
1664449200	1647.26	1647.45	1641.69	1644.93	9963	10	2327.61	2327.61	2327.61	2327.61
1664452800	1644.92	1648.01	1643.46	1644.2	9178	10	2331.64	2331.64	2331.64	2331.64
1664456400	1644.2	1651.2	1644.16	1647.82	9081	10	2332.02	2332.02	2332.02	2332.02
1664460000	1647.86	1651.11	1646.1	1650.04	7720	10	2333.74	2333.74	2333.74	2333.74
1664463600	1650.03	1652.24	1648.08	1651.41	8474	10	2331.69	2331.69	2331.69	2331.69
1664467200	1651.45	1656.13	1647.82	1649.42	12908	10	2333.1	2333.1	2333.1	2333.1
1664470800	1649.41	1658.16	1649.41	1653.29	15089	10	2331.73	2331.73	2331.73	2331.73
1664474400	1653.33	1655.5	1644.62	1653.34	14600	10	2330.84	2330.84	2330.84	2330.84
1664478000	1653.33	1662.04	1653.02	1659.97	11868	10	2330.05	2330.05	2330.05	2330.05
1664481600	1659.98	1664.87	1658.78	1658.83	8219	10	2325.86	2325.86	2325.86	2325.86
1664485200	1658.81	1662.0	1657.78	1658.2	6309	10	2326.52	2326.52	2326.52	2326.52
1664488800	1658.23	1659.69	1657.23	1658.91	5450	10	2324.1	2324.1	2324.1	2324.1
1664492400	1658.93	1662.19	1658.35	1661.16	5756	10	2327.43	2327.43	2327.43	2327.43
1664496000	1661.11	1661.11	1659.61	1660.37	2174	16	2324.95	2324.95	2324.95	2324.95
1664503200	1660.41	1660.41	1660.41	1660.41	1	33	2327.19	2327.19	2327.19	2327.19
1664506800	1664.18	1665.16	1663.48	1664.59	615	16	2324.8	2324.8	2324.8	2324.8
1664510400	1664.6	1665.3	1662.27	1664.8	3395	10	2329.57	2329.57	2329.57	2329.57
1664514000	1664.81	1664.92	1661.39	1661.53	4682	10	2333.08	2333.08	2333.08	2333.08
1664517600	1661.5	1663.91	1659.24	1663.3	4313	10	2335.29	2335.29	2335.29	2335.29
1664521200	1663.31	1663.89	1661.91	1662.23	3094	10	2330.18	2330.18	2330.18	2330.18
1664524800	1662.23	1663.43	1661.24	1663.04	2373	10	2324.16	2324.16	2324.16	2324.16
1664528400	1663.09	1668.11	1662.86	1667.54	4188	10	2325.68	2325.68	2325.68	2325.68
1664532000	1667.61	1669.81	1664.95	1669.71	6418	10	2327.14	2327.14	2327.14	2327.14
1664535600	1669.68	1674.25	1668.64	1673.14	9941	10	2324.76	2324.76	2324.76	2324.76
1664539200	1673.15	1674.14	1669.63	1672.01	8886	10	2317.78	2317.78	2317.78	2317.78
1664542800	1672.24	1672.45	1667.07	1667.57	7014	10	2319.1	2319.1	2319.1	2319.1
1664546400	1667.49	1670.14	1664.82	1665.86	7961	10	2319.22	2319.22	2319.22	2319.22
1664550000	1665.89	1666.7	1662.62	1663.31	7420	10	2319.74	2319.74	2319.74	2319.74
1664553600	1663.35	1669.48	1662.26	1664.55	12159	10	2318.77	2318.77	2318.77	2318.77
1664557200	1664.57	1670.94	1661.99	1670.17	14095	10	2320.65	2320.65	2320.65	2320.65
1664560800	1670.08	1675.36	1669.66	1673.08	14098	10	2320.0	2320.0	2320.0	2320.0
1664564400	1673.13	1674.58	1670.48	1671.36	9155	10	2318.43	2318.43	2318.43	2318.43
1664568000	1671.36	1671.75	1664.05	1664.06	5493	10	2312.94	2312.94	2312.94	2312.94
1664571600	1664.06	1665.94	1661.05	1663.0	5224	10	2319.48	2319.48	2319.48	2319.48
1664575200	1663.01	1664.79	1661.39	1661.99	5660	10	2317.26	2317.26	2317.26	2317.26
1664578800	1662.11	1663.22	1660.14	1661.87	6612	10	2316.84	2316.84	2316.84	2316.84
1664582400	1661.83	1662.46	1660.62	1660.83	1968	16	2312.04	2312.04	2312.04	2312.04
1664762400	1664.3	1665.37	1663.19	1664.66	1977	16	2317.17	2317.17	2317.17	2317.17
1664766000	1664.61	1664.87	1663.75	1664.18	1817	16	2316.08	2316.08	2316.08	2316.08
1664769600	1664.12	1665.34	1663.77	1664.29	3781	10	2315.64	2315.64	2315.64	2315.64
1664773200	1664.36	1669.5	1664.05	1668.94	4211	10	2316.34	2316.34	2316.34	2316.34
1664776800	1668.95	1668.95	1663.51	1663.51	3111	10	2308.3	2308.3	2308.3	2308.3
1664780400	1663.52	1664.94	1663.46	1663.98	2747	10	2313.01	2313.01	2313.01	2313.01
1664784000	1663.98	1664.83	1662.14	1662.28	3562	7	2310.15	2310.15	2310.15	2310.15
1664787600	1662.29	1667.58	1661.98	1666.98	3841	10	2296.32	2296.32	2296.32	2296.32
1664791200	1666.99	1668.32	1662.15	1663.66	5593	10	2297.58	2297.58	2297.58	2297.58
1664794800	1663.59	1667.34	1661.87	1663.71	8636	10	2300.0	2300.0	2300.0	2300.0
1664798400	1663.74	1665.71	1661.12	1663.04	7685	10	2299.72	2299.72	2299.72	2299.72
1664802000	1663.05	1663.29	1659.72	1661.6	6418	10	2301.92	2301.92	2301.92	2301.92
1664805600	1661.6	1666.52	1659.72	1665.4	5976	10	2298.97	2298.97	2298.97	2298.97
1664809200	1665.4	1666.86	1663.81	1666.24	7497	4	2298.66	2298.66	2298.66	2298.66
1664812800	1666.25	1670.04	1663.89	1665.52	10483	4	2297.74	2297.74	2297.74	2297.74
1664816400	1665.5	1674.61	1665.35	1668.98	13666	4	2298.23	2298.23	2298.23	2298.23
1664820000	1669.68	1691.31	1669.68	1687.04	16803	4	2298.39	2298.39	2298.39	2298.39
1664823600	1687.02	1694.12	1686.88	1690.34	12048	4	2299.05	2299.05	2299.05	2299.05
1664827200	1690.34	1693.19	1687.3	1691.18	8008	4	2297.78	2297.78	2297.78	2297.78
1664830800	1691.24	1697.19	1689.97	1695.07	6792	4	2299.28	2299.28	2299.28	2299.28
1664834400	1695.07	1700.26	1694.54	1699.36	6001	4	2299.0	2299.0	2299.0	2299.0
1664838000	1699.36	1701.51	1695.31	1700.83	5329	4	2300.46	2300.46	2300.46	2300.46
1664841600	1700.67	1701.21	1698.5	1699.2	2191	10	2297.5	2297.5	2297.5	2297.5
1664848800	1698.95	1701.69	1698.17	1700.5	1297	10	2301.14	2301.14	2301.14	2301.14
1664852400	1700.43	1702.59	1700.13	1700.99	2064	10	2302.32	2302.32	2302.32	2302.32
1664856000	1700.98	1701.24	1697.62	1698.69	3776	4	2307.58	2307.58	2307.58	2307.58
1664859600	1698.78	1699.48	1695.52	1695.67	3764	4	2312.6	2312.6	2312.6	2312.6
1664863200	1695.68	1697.43	1695.24	1696.35	2603	4	2315.16	2315.16	2315.16	2315.16
1664866800	1696.36	1700.4	1695.31	1699.8	5106	4	2317.09	2317.09	2317.09	2317.09
1664870400	1699.8	1701.42	1697.42	1699.76	4639	4	2322.86	2322.86	2322.86	2322.86
1664874000	1699.76	1704.22	1697.6	1703.25	4037	4	2323.33	2323.33	2323.33	2323.33
1664877600	1703.26	1706.8	1701.9	1706.07	6746	4	2329.04	2329.04	2329.04	2329.04
1664881200	1706.08	1710.68	1704.92	1708.17	9393	4	2327.55	2327.55	2327.55	2327.55
1664884800	1708.17	1710.24	1706.04	1708.9	7782	4	2325.4	2325.4	2325.4	2325.4
1664888400	1708.91	1709.91	1705.63	1708.35	7308	4	2325.84	2325.84	2325.84	2325.84
1664892000	1708.34	1712.58	1705.94	1706.08	6624	4	2326.26	2326.26	2326.26	2326.26
1664895600	1706.02	1706.45	1700.51	1705.89	8004	4	2326.09	2326.09	2326.09	2326.09
1664899200	1705.86	1713.22	1704.09	1711.94	10337	4	2327.68	2327.68	2327.68	2327.68
1664902800	1712.04	1713.99	1706.4	1709.98	11227	4	2326.94	2326.94	2326.94	2326.94
1664906400	1710.05	1722.6	1710.05	1720.74	13404	4	2327.71	2327.71	2327.71	2327.71
1664910000	1720.74	1728.92	1720.1	1725.77	10430	4	2321.62	2321.62	2321.62	2321.62
1664913600	1725.8	1729.49	1722.99	1723.32	7550	4	2320.34	2320.34	2320.34	2320.34
1664917200	1723.3	1723.74	1720.07	1723.5	7053	4	2323.67	2323.67	2323.67	2323.67
1664920800	1723.48	1726.18	1722.77	1726.11	5240	4	2321.78	2321.78	2321.78	2321.78
1664924400	1726.1	1726.65	1722.65	1724.84	5789	4	2321.24	2321.24	2321.24	2321.24
1664928000	1724.73	1726.33	1724.73	1726.0	1709	10	2325.74	2325.74	2325.74	2325.74
1664935200	1724.75	1726.08	1724.44	1725.15	868	10	2327.49	2327.49	2327.49	2327.49
1664938800	1725.15	1725.71	1723.61	1725.58	1281	10	2327.16	2327.16	2327.16	2327.16
1664942400	1725.58	1725.72	1721.52	1723.08	3408	4	2328.72	2328.72	2328.72	2328.72
1664946000	1723.04	1723.8	1718.63	1720.09	4694	4	2330.31	2330.31	2330.31	2330.31
1664949600	1720.07	1721.22	1717.92	1719.83	3792	4	2335.83	2335.83	2335.83	2335.83
1664953200	1719.85	1721.36	1718.52	1719.37	3174	4	2333.94	2333.94	2333.94	2333.94
1664956800	1719.37	1719.89	1717.51	1718.32	2759	4	2335.49	2335.49	2335.49	2335.49
1664960400	1718.33	1722.43	1718.03	1718.5	3980	4	2330.45	2330.45	2330.45	2330.45
1664964000	1718.52	1727.8	1717.74	1724.46	4974	4	2326.52	2326.52	2326.52	2326.52
1664967600	1724.47	1724.97	1715.1	1716.42	8234	4	2328.61	2328.61	2328.61	2328.61
1664971200	1716.41	1716.53	1709.89	1714.8	8193	4	2329.98	2329.98	2329.98	2329.98
1664974800	1714.77	1715.24	1706.09	1706.56	6145	4	2326.82	2326.82	2326.82	2326.82
1664978400	1706.56	1712.8	1703.2	1712.75	7299	4	2325.74	2325.74	2325.74	2325.74
1664982000	1712.75	1713.2	1705.18	1706.26	7204	4	2325.06	2325.06	2325.06	2325.06
1664985600	1706.14	1714.21	1704.38	1713.28	10013	4	2326.41	2326.41	2326.41	2326.41
1664989200	1713.3	1713.78	1705.68	1708.53	11213	4	2324.57	2324.57	2324.57	2324.57
1664992800	1706.22	1711.22	1700.52	1707.26	14130	4	2324.92	2324.92	2324.92	2324.92
1664996400	1707.36	1710.24	1707.02	1709.14	8994	4	2324.83	2324.83	2324.83	2324.83
1665000000	1709.14	1711.42	1708.03	1708.57	6551	4	2327.88	2327.88	2327.88	2327.88
1665003600	1708.55	1714.85	1707.67	1713.0	5419	4	2326.63	2326.63	2326.63	2326.63
1665007200	1713.0	1717.49	1712.57	1717.25	5749	4	2324.72	2324.72	2324.72	2324.72
1665010800	1717.27	1718.62	1715.9	1716.22	4711	4	2323.67	2323.67	2323.67	2323.67
1665014400	1716.31	1717.82	1715.65	1716.45	1771	10	2321.87	2321.87	2321.87	2321.87
1665021600	1715.85	1716.58	1714.52	1716.22	821	10	2326.48	2326.48	2326.48	2326.48
1665025200	1716.22	1718.88	1716.14	1718.43	1176	10	2323.73	2323.73	2323.73	2323.73
1665028800	1718.43	1723.53	1717.97	1720.34	4322	4	2325.85	2325.85	2325.85	2325.85
1665032400	1720.33	1722.31	1719.34	1721.28	3805	4	2327.41	2327.41	2327.41	2327.41
1665036000	1721.26	1722.91	1720.12	1721.85	3325	4	2332.74	2332.74	2332.74	2332.74
1665039600	1721.84	1724.29	1721.22	1722.17	2678	4	2338.21	2338.21	2338.21	2338.21
1665043200	1722.27	1724.28	1721.24	1723.88	2444	4	2327.35	2327.35	2327.35	2327.35
1665046800	1723.88	1725.05	1721.47	1723.2	2876	4	2325.54	2325.54	2325.54	2325.54
1665050400	1723.27	1724.54	1721.07	1721.07	5045	4	2324.04	2324.04	2324.04	2324.04
1665054000	1721.08	1725.57	1719.68	1724.7	8259	4	2327.8	2327.8	2327.8	2327.8
1665057600	1724.73	1724.87	1713.98	1714.21	8754	4	2328.14	2328.14	2328.14	2328.14
1665061200	1714.21	1717.55	1713.45	1714.79	6412	4	2329.23	2329.23	2329.23	2329.23
1665064800	1714.82	1716.56	1712.88	1713.14	5677	4	2329.85	2329.85	2329.85	2329.85
1665068400	1713.15	1716.07	1710.92	1714.92	7131	4	2330.95	2330.95	2330.95	2330.95
1665072000	1714.93	1719.58	1714.28	1715.51	8506	4	2331.75	2331.75	2331.75	2331.75
1665075600	1715.47	1717.13	1710.35	1713.92	12850	4	2331.81	2331.81	2331.81	2331.81
1665079200	1713.91	1714.43	1708.29	1712.0	12816	4	2332.26	2332.26	2332.26	2332.26
1665082800	1712.03	1715.28	1708.22	1708.26	9476	4	2333.04	2333.04	2333.04	2333.04
1665086400	1708.25	1712.48	1706.96	1711.87	7713	4	2334.05	2334.05	2334.05	2334.05
1665090000	1711.87	1713.92	1710.77	1712.37	5399	4	2332.32	2332.32	2332.32	2332.32
1665093600	1712.38	1714.44	1710.62	1712.95	4713	4	2326.0	2326.0	2326.0	2326.0
1665097200	1712.95	1715.21	1712.74	1714.46	4383	4	2327.3	2327.3	2327.3	2327.3
1665100800	1714.42	1714.64	1712.59	1712.82	1679	10	2329.9	2329.9	2329.9	2329.9
1665108000	1711.52	1711.79	1710.81	1711.72	801	10	2330.37	2330.37	2330.37	2330.37
1665111600	1711.78	1713.02	1711.27	1711.94	1290	10	2330.85	2330.85	2330.85	2330.85
1665115200	1711.95	1713.44	1710.89	1711.1	3756	4	2331.17	2331.17	2331.17	2331.17
1665118800	1711.14	1712.67	1709.58	1710.79	3596	4	2324.87	2324.87	2324.87	2324.87
1665122400	1710.62	1713.45	1709.14	1711.85	3614	4	2324.55	2324.55	2324.55	2324.55
1665126000	1711.85	1712.68	1709.44	1709.83	3393	4	2320.72	2320.72	2320.72	2320.72
1665129600	1709.83	1711.62	1709.34	1709.61	2339	4	2327.46	2327.46	2327.46	2327.46
1665133200	1709.62	1713.84	1709.61	1712.99	3385	4	2333.98	2333.98	2333.98	2333.98
1665136800	1712.99	1714.13	1708.36	1709.21	5735	4	2326.59	2326.59	2326.59	2326.59
1665140400	1709.2	1712.81	1708.93	1710.91	7030	4	2324.72	2324.72	2324.72	2324.72
1665144000	1710.92	1713.82	1709.54	1712.34	6306	4	2322.85	2322.85	2322.85	2322.85
1665147600	1712.35	1714.83	1711.08	1712.8	5121	4	2324.65	2324.65	2324.65	2324.65
1665151200	1712.88	1713.09	1706.27	1708.95	5045	4	2328.3	2328.3	2328.3	2328.3
1665154800	1708.95	1710.98	1707.3	1709.26	5218	4	2330.81	2330.81	2330.81	2330.81
1665158400	1709.18	1713.32	1690.65	1697.99	14356	4	2329.37	2329.37	2329.37	2329.37
1665162000	1697.88	1705.04	1696.1	1698.04	15304	4	2330.05	2330.05	2330.05	2330.05
